Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
10.0,691.9764644999999,64003.61882,Environment,230.6588215,No,277.4817733,Yes,Female,By_16:00,0.769548518,0.8520963559999999,4.418210287,0.865617704,3.881035044,1.916570589,5128.0,49.74636242,524.9328975999999,3824.683528,61828.275160000005,No,76996.13452,22.91141413,273.6046692,70.37377774,53444.15075,90.0,45_and_up,3.0,828.8063332,12.0,Motorcycle_or_truck,Hightech,657.2370962,0.0,Yes,9631
4.0,280.08817910000005,40825.40197,Social,93.36272638,No,437.27731140000003,Yes,Male,By_16:00,0.072004762,0.330430735,9.911078697,3.99638179,6.373495189,6.619519733,4714.0,16.15454599,414.7408955,5202.254905,52528.31261,No,191211.447,20.36518832,107.37471969999999,20.29155171,8819.961403,70.0,30-45,3.0,676.0233778,11.0,Public_or_other,Industry_or_other,518.0576815000001,2.0,No,1908
10.0,1053.687505,193750.7269,Financial,351.2291684,Yes,551.636209,No,Female,After_16:00,0.276289057,0.211810078,8.267162286,5.196088767,8.225976438,,7412.0,69.29855484,619.4510966,6755.2642829999995,72710.78762,Yes,304302.5071,24.88877451,163.5080024,75.19981095,,60.0,Below_30,3.0,912.1670934,11.0,Car,Services_or_Retail,598.994971,0.0,Yes,9046
6.0,450.9309517,103864.6938,Financial,150.3103172,No,691.0017606,No,Male,By_16:00,0.9356083009999999,0.9766660079999999,0.236244428,3.314954529,8.12465904,1.6042040990000002,7590.0,52.13851202,629.6193161,8169.256238,72753.69597,No,477483.4331,25.09221625,233.8596301,45.63840954,22753.501780000002,60.0,45_and_up,2.0,866.999316,5.0,Public_or_other,Services_or_Retail,462.483511,1.0,No,2160
10.0,1643.381353,66682.41606,Healthcare,547.7937842,Yes,121.72904840000001,Yes,Female,After_16:00,0.45790899700000004,0.826909885,4.685282279,2.143544664,0.28761029,7.5640542779999995,4929.0,56.39161994,394.6797265,2006.6499370000001,35588.54675,Yes,14817.96122,19.86654793,571.6427786,18.30075281,300635.8238,80.0,30-45,0.0,409.662372,12.0,Car,Industry_or_other,84.55542674,0.0,No,8968
8.0,872.9099550000001,114763.9335,Social,290.969985,No,394.4184605,Yes,Male,After_16:00,0.748958955,0.49397353899999996,1.941326268,2.861408563,0.399290109,7.034213445,3620.0,90.72677451,374.65358349999997,4693.491772,50081.77658,No,155565.922,19.35597023,183.6160487,26.82417782,84964.50215,70.0,Below_30,3.0,668.0295511,13.0,Public_or_other,Student_or_Unemployed,582.7989597,1.0,No,2413
9.0,213.0370895,23557.15195,Military,71.01236317,No,331.733108,Yes,Female,By_16:00,0.296074968,0.557213261,4.450852405,2.950815472,6.448094492999999,7.587799861000001,8985.0,,475.83478629999996,4269.000653,54416.45714,Maybe,110046.855,21.81363762,173.4267751,96.70596307,5123.7680869999995,30.0,30-45,2.0,694.2553011,9.0,Motorcycle_or_truck,Public_Sector,465.6613652,,Yes,7964
2.0,1622.6759789999999,55822.00067,Social,540.891993,Yes,103.20359959999999,Yes,Female,By_16:00,0.10365245,0.6602530879999999,4.010396888,2.468196824,8.417724906,4.287889325,3710.0,99.54271207,685.4316043,2402.899204,60219.1329,Yes,10650.982970000001,26.18074873,555.7976110000001,75.95150859999998,293115.0401,70.0,45_and_up,2.0,706.1249638999999,9.0,Car,Services_or_Retail,157.83232019999997,0.0,No,9097
3.0,114.7955986,26489.67815,Social,38.26519953,No,692.2655175,No,Male,By_16:00,0.108869668,0.052114947,8.357761391,4.45951845,2.744018422,6.390390707999999,4337.0,77.79704973,661.1264992,8244.908174,76209.35252,No,479231.5467,25.71238027,250.86378919999999,35.86065408,1512.4906939999998,70.0,Below_30,3.0,915.3429832999999,8.0,Public_or_other,Services_or_Retail,502.20516449999997,,Yes,2101
8.0,777.1537354,78543.45456,Environment,259.05124509999996,No,303.19659160000003,Yes,Male,After_16:00,0.931671425,0.12331931900000001,3.37397187,9.080145413,5.52956806,7.862698566000001,6861.0,3.450347041,363.14315639999995,3758.2522280000003,47400.09169,No,91928.17313,19.05631539,250.774646,59.12403634,,90.0,Below_30,2.0,643.9810461,8.0,Car,Public_Sector,573.6650923999999,1.0,No,5906
4.0,925.9705574999999,86696.25725,Financial,308.6568525,No,280.88233439999993,Yes,Male,After_16:00,0.783149827,0.024664011,1.335950126,2.051704337,7.915747672999999,4.235061188,3161.0,47.10212317,305.8810227,3420.585389,41712.36267,No,78894.88577000001,17.48945461,295.7396632,13.35457775,95587.70945,60.0,Below_30,1.0,574.4003097,6.0,Foot_or_bicycle,Hightech,542.0383116,0.0,No,9976
5.0,120.8915598,12147.72369,Education,40.29718659,No,301.4533947,Yes,Male,After_16:00,0.103641507,0.587294266,,9.592754272999999,0.138769669,7.523576447000001,3813.0,31.91182672,353.4633791,3721.4607049999995,43244.517869999996,No,90874.14916,18.80062177,257.0712518,96.92816173,1674.160433,100.0,30-45,2.0,562.2349857,9.0,Car,Hightech,427.9452101,0.0,No,8669
2.0,428.2697767,58567.733870000004,Military,142.75659219999997,No,410.2629024,Yes,Female,After_16:00,0.325986985,0.141942834,5.143917815,,3.546958079,5.224071292,7090.0,72.55867573,455.5343513,5013.697727000001,51564.11423,Maybe,168315.6491,21.34325072,176.8723215,63.91880438,,30.0,Below_30,4.0,628.1136582,8.0,Car,Student_or_Unemployed,354.21290350000004,1.0,Yes,2482
1.0,358.6970691,47019.35746,Social,119.56568970000001,No,393.2512544,Yes,Male,By_16:00,0.369862287,0.8087578459999999,0.235071378,0.133289818,2.7826106939999997,1.959459686,7866.0,38.88022541,377.0912705,4686.695085,48769.48669,No,154646.5491,19.41883803,163.79996069999999,85.03763706,14425.51984,70.0,30-45,4.0,637.7706107000001,9.0,Foot_or_bicycle,Industry_or_other,518.1266838,0.0,Yes,7390
9.0,428.994084,49453.88268,Social,142.998028,No,345.8361165,Yes,Male,After_16:00,0.83510661,0.321366714,4.972442042,9.104926473999999,9.268327139,6.457430916,5968.0,69.49696485,383.90596400000004,4226.173093,46628.40948,No,119602.6195,19.59351842,203.20421299999998,29.6221507,20601.43404,70.0,45_and_up,3.0,598.2885092,,Foot_or_bicycle,Student_or_Unemployed,,0.0,Yes,1988
6.0,404.87215160000005,64725.327170000004,Financial,134.95738390000002,No,479.59826519999996,Yes,Male,By_16:00,0.411637035,0.679168295,3.923850209,6.916244398,6.191821191,6.19398752,8518.0,46.61643663,443.53260389999997,5683.047860000001,53760.97621,No,230014.496,21.06021377,84.72149563,94.75617509,18358.45284,60.0,Below_30,1.0,667.2521569,6.0,Car,Industry_or_other,440.22597379999996,0.0,Yes,6498
7.0,,68425.23552,Education,190.54061869999998,No,359.1110178,Yes,Male,After_16:00,0.419890885,0.216118798,9.808169953,3.9755472210000002,6.210552682,9.590162317999999,4027.0,41.36790545,369.5151245,4330.140427,45282.12934,No,128960.7231,19.22277619,208.7714689,5.054231593,36506.26799,100.0,Below_30,3.0,577.5188895,10.0,Motorcycle_or_truck,Hightech,418.0883515,0.0,Yes,3214
1.0,511.1588074,56166.35117,Environment,170.3862691,No,329.6412995,Yes,Female,After_16:00,0.9575815129999999,0.7706081659999999,1.148534222,5.2148532219999995,8.533619069,7.835463232,6723.0,35.2472086,388.9154044,4074.2438039999997,49933.88175,No,108663.3863,19.72093822,216.6406726,23.26286645,29211.86697,90.0,45_and_up,1.0,670.3085876,8.0,Foot_or_bicycle,Services_or_Retail,574.6411872,0.0,No,7721
3.0,2000.27968,9583.335927,Education,666.7598932,Yes,14.37299397,Yes,Male,By_16:00,0.667766637,0.38027278,3.0717352989999998,2.003839209,8.022806165,0.149688069,9701.0,24.28968232,108.86162879999999,361.45319739999997,16197.59201,Yes,206.5829558,10.43367763,650.429659,51.86800896,445245.5151,100.0,30-45,2.0,256.8980003,14.0,Public_or_other,Student_or_Unemployed,314.97047000000003,1.0,Yes,4706
7.0,1007.527111,132876.799,Environment,335.8423703,No,395.65227860000005,Yes,Female,After_16:00,0.139155473,0.869092757,4.9107705919999995,8.387898972999999,4.519935211,6.663565191,9130.0,27.37677831,429.43829180000006,4815.399369,50883.86621,No,156540.7255,20.72289294,145.99009990000002,95.30089898,113135.9401,90.0,45_and_up,2.0,639.1621715,12.0,Car,Services_or_Retail,426.204962,1.0,Yes,2986
7.0,758.1629092000001,73147.06782000001,Environment,252.72096969999998,No,289.4380624,Yes,Male,After_16:00,0.22199188399999997,0.095972074,3.753257324,7.349246924,4.639285987,4.537289212,8836.0,63.42514183,479.786909,3853.954442,57467.01418,No,83774.39199,21.90403865,241.1569978,47.72640832,64130.60951,90.0,45_and_up,3.0,768.6566852000001,12.0,Foot_or_bicycle,Hightech,615.8093217,0.0,No,7841
6.0,673.4139832000001,104316.4531,Other,224.4713277,No,464.7206133,Yes,Female,By_16:00,0.547064029,0.7232164390000001,5.540109703,7.316720076,8.360258902,1.800320984,7399.0,28.80304216,393.0391901,5433.2845130000005,50027.05713,Maybe,215965.2484,19.82521602,118.08882520000002,52.52555315,50621.8483,50.0,Below_30,3.0,632.4610607000001,8.0,Foot_or_bicycle,Student_or_Unemployed,,0.0,Yes,1850
1.0,482.28172710000007,54883.74809,Healthcare,160.7605757,No,341.40054449999997,Yes,Male,By_16:00,0.284941945,0.276734046,9.547317622000001,,4.783610099,6.381407342999999,3376.0,12.64985609,386.0564106,4186.118267,46416.33326,No,116554.3318,19.64831826,209.9346365,81.89516109,26014.723280000002,80.0,30-45,4.0,593.0693275,8.0,Foot_or_bicycle,Student_or_Unemployed,422.95700700000003,5.0,No,9555
1.0,278.617137,43340.34846,Foreign_Affairs,,No,466.66564289999997,Yes,Male,After_16:00,0.382956055,0.727571194,,0.550403048,4.3076537130000006,6.232453003,8290.0,57.39032039,431.23992239999995,5529.136274,55068.90486,Maybe,217776.8223,20.76631701,90.99629639,,8728.151162999999,40.0,45_and_up,0.0,709.4867365,10.0,Public_or_other,Student_or_Unemployed,549.4084842999999,1.0,Yes,9939
,307.0150377,49502.8184,Environment,102.33834590000001,No,483.71720260000006,Yes,Female,After_16:00,0.44250030100000004,0.113299085,7.308097705,0.091160638,9.946051382,7.322318419,4603.0,1.827097521,457.5564137,5752.284853,56038.91323,No,233982.3321,21.39056834,47.16190571,76.2376942,10585.475390000001,,Below_30,,703.8943989,9.0,Car,Industry_or_other,487.4438125,2.0,No,5077
10.0,,9977.786414,Social,38.90758216,No,256.44838,Yes,Female,By_16:00,0.097847,0.942502753,2.8657110589999997,2.7776920730000003,7.327192635,7.53758098,8738.0,56.35249431,331.6425584,3227.7689170000003,42166.370310000006,No,65765.77159,18.21105594,296.23812630000003,80.16528171,1562.7075320000001,70.0,30-45,1.0,569.2392967000001,6.0,Public_or_other,Industry_or_other,490.23231219999997,1.0,Yes,9872
5.0,145.9089022,14933.13319,Education,48.63630075,No,307.0367805,Yes,Female,After_16:00,0.314340639,0.30261431,4.909745443,7.031150628,1.929937759,9.933077453,4696.0,56.39442282,345.7967197,3761.9612439999996,46118.19033,No,94271.58455,18.59561023,258.2687179,76.24981725,2424.126051,100.0,45_and_up,2.0,629.6343669,11.0,Foot_or_bicycle,Student_or_Unemployed,575.4272822,3.0,No,4479
5.0,242.93588119999998,38312.5474,Foreign_Affairs,80.97862708,No,473.1192511,Yes,Male,By_16:00,0.8880294679999999,0.291609054,3.210804933,1.022657508,6.2704641070000005,7.229706377,9433.0,56.80743814,426.493276,5584.1790630000005,52141.57446,Maybe,223841.8258,20.65171363,102.46247159999999,99.52187382,6648.516671,40.0,45_and_up,3.0,648.0925065,7.0,Public_or_other,Student_or_Unemployed,433.8732661,0.0,Yes,1957
8.0,698.4063666000001,161117.5606,Financial,232.8021222,No,692.0794324,No,Female,After_16:00,0.317696043,0.982639982,0.538945247,4.982687293,6.094670547000001,5.725625404,4379.0,33.66671093,635.8682977000001,8192.530918999999,74040.41662,No,478973.9408,25.21642912,235.3115966,39.80492279,,60.0,45_and_up,1.0,889.4372904999999,7.0,Foot_or_bicycle,Student_or_Unemployed,495.8957586,3.0,Yes,3691
8.0,339.7317871,41617.55014,Military,113.24392900000001,No,367.5035871,Yes,Male,After_16:00,0.724631135,0.281404541,1.219915766,8.65343303,9.231068394,1.25056521,6634.0,11.20071039,395.2612064,4465.558284000001,50255.41153,Maybe,135058.8865,19.88117719,173.2415544,47.35437885,12947.43139,30.0,30-45,4.0,661.7670539,9.0,Car,Public_Sector,538.5632188,0.0,Yes,2286
7.0,663.4187897,58595.68507000001,Education,221.1395966,No,264.9714749,Yes,Male,After_16:00,,0.530087806,3.143931357,0.5423569979999999,4.931814633,2.97886221,4982.0,87.72349749,459.50694010000007,3568.7286289999997,55732.35275,No,70209.88251,21.43611299,271.14989239999994,34.22009754,49133.86077,100.0,45_and_up,1.0,754.5595341,12.0,Car,Public_Sector,629.0122809999999,0.0,No,2776
5.0,228.712065,28844.48364,Social,76.23735499,No,378.3510543,Yes,Male,By_16:00,0.915161462,0.429835295,8.311032762,2.339737175,1.618782561,2.219010452,7291.0,77.34538624,409.40538050000004,4602.321304,48870.49522,No,143149.5203,20.23376832,170.95495060000002,83.91082413,5898.3716509999995,70.0,Below_30,4.0,616.8672709,9.0,Foot_or_bicycle,Hightech,421.1346461,0.0,Yes,5430
9.0,773.561416,140433.1922,Other,257.85380530000003,No,544.6233070000001,No,Male,After_16:00,0.7586795000000001,0.606821724,3.9947658010000002,1.08503588,0.643867136,4.994870576,9079.0,95.99975895,426.93720830000007,6300.107486,53937.11252,Maybe,296614.5465,20.66245891,95.56056173,69.65390323,66756.43873,50.0,30-45,1.0,667.478419,7.0,Foot_or_bicycle,Services_or_Retail,457.5452016,0.0,No,4696
7.0,1248.5501199999999,70477.2833,Social,416.18337349999996,Yes,169.3419002,Yes,Male,After_16:00,0.587836958,0.635982656,4.743873293,5.524558825,7.366255531,9.062896038,6122.0,13.59802999,,1829.582314,24646.70426,Yes,28676.67917,8.251160893,582.9499055,15.39071328,173634.7837,70.0,Below_30,2.0,433.01984289999996,12.0,Foot_or_bicycle,Public_Sector,709.6243249,0.0,No,5721
5.0,635.9888113,107051.3673,Foreign_Affairs,211.9962704,No,504.96816320000005,No,Male,By_16:00,0.475101382,0.804500964,2.433208092,2.349999861,7.256803917999999,0.45209562600000003,7709.0,79.43792264,395.26384939999997,5840.209331,51119.1479,Maybe,254992.8459,,107.90928559999999,87.03764277,45164.41495,40.0,Below_30,3.0,643.4860454,8.0,Car,Services_or_Retail,474.5035294,0.0,No,3018
6.0,281.5103274,26573.37441,Financial,93.83677581,No,283.1872065,Yes,Female,By_16:00,0.8259188279999999,,1.018652967,6.664007842,7.677097047999999,1.961351233,7413.0,4.586225515,488.19238139999993,3808.256828,59372.62417,No,80194.99392000001,22.09507595,278.2788416,40.047650899999994,8909.17727,60.0,45_and_up,1.0,804.7147149,9.0,Car,Hightech,674.0457021000001,2.0,No,7131
4.0,920.7667964999999,99503.70277999999,Environment,306.9222655,No,324.1983849,Yes,Male,By_16:00,0.262645647,0.434372324,8.278199474,4.6635126510000005,5.515872769,9.502435555,3401.0,52.02202285,385.927638,4013.839125,46573.75462,No,105104.5928,19.64504105,217.19074959999998,39.74071373,94518.19932,90.0,45_and_up,3.0,601.2366917,8.0,Public_or_other,Student_or_Unemployed,442.96395789999997,0.0,Yes,1605
7.0,692.7045606,100656.8648,Other,230.9015202,No,435.9298489,Yes,Female,After_16:00,0.141709958,0.39142246799999997,8.738609529,1.3629356730000002,1.006704678,3.794793228,4664.0,83.16948656,437.43634380000003,5234.171177,54200.958810000004,Maybe,190034.8332,20.91497893,90.46533004,29.58509733,53556.41355,50.0,Below_30,1.0,693.7040393,7.0,Public_or_other,Industry_or_other,512.8366899,0.0,No,7206
1.0,504.44333099999994,79414.60282,Social,168.147777,No,472.2905307,Yes,Male,After_16:00,0.804908959,0.08785239,4.852118017,0.311604664,0.392540051,4.926542861000001,3079.0,30.02326305,456.27846619999997,5635.462239,55075.81963,No,223058.3453,21.360675699999998,66.36922932,80.10714857,28451.82268,70.0,30-45,2.0,687.1101794,6.0,Foot_or_bicycle,Industry_or_other,458.4610136,2.0,No,5970
9.0,1295.818842,264353.9169,Environment,431.9396138999999,Yes,612.0159125,No,Female,After_16:00,0.093395188,0.488706209,5.0975243489999995,8.247803057999999,6.169087372000001,8.676842977,8253.0,83.78518601,88.30531566,6296.769756000001,26008.71439,Yes,374563.4771,,445.648337,84.06527543,187013.7697,90.0,45_and_up,4.0,326.32895410000003,15.0,Public_or_other,Services_or_Retail,371.3051575,0.0,No,6685
7.0,985.7360931,103836.7405,Financial,328.5786977,No,316.01787110000004,Yes,Male,By_16:00,0.161097552,0.404662255,8.144424802,1.630437972,2.6945001680000003,9.196904437,3669.0,35.26312972,526.7585201999999,4213.6957520000005,62300.97206,No,99867.29486000001,22.95122045,234.5247176,13.78741069,108302.5393,60.0,45_and_up,2.0,827.1624257,10.0,Car,Hightech,642.9559408,1.0,No,4627
8.0,783.4318528,111640.6321,Social,261.1439509,No,427.5061004,Yes,Female,By_16:00,0.404121584,0.189304781,9.401662583,0.11663670699999999,0.847946247,1.8842841940000001,9312.0,74.99783062,405.63208199999997,5086.325168,52192.20796,No,182761.4659,20.14030988,126.309725,59.04934518,68467.30706,70.0,30-45,1.0,678.9942164,12.0,Foot_or_bicycle,Industry_or_other,542.3494651000001,1.0,Yes,3915
10.0,838.3552338999999,116614.8895,Military,279.45174460000004,No,417.2988421,Yes,Male,By_16:00,0.8438870140000001,0.071198181,2.304497706,4.94084439,5.159062892,9.602407368,6049.0,46.65072795,390.08117230000005,4953.150764999999,46853.780439999995,Maybe,174138.3236,19.75047271,187.9806895,38.60964354,78382.72933,30.0,Below_30,1.0,578.7422075000001,6.0,Motorcycle_or_truck,Hightech,371.8785364,0.0,Yes,868
5.0,507.01284810000004,87969.73283,Financial,169.00428269999998,No,520.5177728,No,Male,By_16:00,0.258461912,0.8229970409999999,2.93366208,5.1760393030000005,1.837665203,6.309577485,3499.0,46.92195449,427.11263099999996,6059.40299,53505.751619999995,No,270938.7518,20.66670344,87.57728563,90.54551634,28741.45186,60.0,45_and_up,0.0,664.4518191000001,6.0,Car,Public_Sector,455.9973478,1.0,No,6032
9.0,140.1288306,21493.69154,Education,46.70961021,No,460.15566039999993,Yes,Female,After_16:00,0.478505281,0.441933533,8.777964851,4.074909708,9.826280386,4.029748559,9483.0,52.8146826,373.8023973,5349.1613990000005,48233.292089999995,No,211743.2318,19.33397003,139.2100686,4.898926639,2238.497296,100.0,30-45,3.0,610.8388992,16.0,Foot_or_bicycle,Hightech,456.8023511,2.0,Yes,4877
4.0,64.75812689,10760.09055,Foreign_Affairs,21.586042300000003,No,498.4744495,Yes,Female,After_16:00,0.728062309,0.328481962,7.273111737000001,5.93725523,0.8564528309999999,6.924194322999999,5886.0,61.56758824,437.86160520000004,5860.467705,52917.38847,Maybe,248476.7768,20.925142899999997,109.936793,84.92371372,497.54326439999994,40.0,Below_30,1.0,648.5836377999999,6.0,Public_or_other,Industry_or_other,409.32149619999996,0.0,Yes,1726
6.0,412.29081349999996,42643.24278,Environment,137.4302712,No,310.2900287,Yes,Female,By_16:00,0.383830675,0.471144125,6.473746488,6.15604372,2.965581378,3.2599772469999997,4687.0,11.21905262,507.0977785,4117.0958439999995,61782.10939,No,96279.90192,22.51883164,270.7309308,94.83791359,19034.5097,90.0,Below_30,2.0,833.9247561000001,12.0,Motorcycle_or_truck,Student_or_Unemployed,693.0155052,0.0,No,7847
2.0,309.29226969999996,52076.8411,Education,103.09742320000001,No,505.12262539999995,No,Female,By_16:00,0.464575196,0.163651648,3.2980863680000003,2.9237659160000002,9.254033067,8.671869391,6577.0,1.173029235,467.92621439999994,5987.078683,57242.91786,No,255148.8667,21.63160221,34.66036718,,10742.1761,100.0,45_and_up,2.0,715.5966399,9.0,Car,Industry_or_other,487.9015688,0.0,No,1390
8.0,525.8540536,63846.34395,Social,175.2846845,No,364.2437109,Yes,Female,By_16:00,0.5901364,0.549077377,5.424345378,8.852300851,0.77530531,0.47603357399999996,6981.0,92.95795162,394.278507,4430.994122,,No,132673.4809,19.85644749,193.7247711,21.43099862,30910.00532,70.0,30-45,4.0,596.7708623,7.0,Foot_or_bicycle,Hightech,410.9916699,1.0,Yes,2227
1.0,211.79560519999995,29695.899719999998,Education,70.59853507,No,420.630537,Yes,Female,By_16:00,0.29024232699999997,0.671926866,7.461006863,7.1925350439999995,5.143326146000001,7.409709478,8682.0,66.49125118,381.9486926000001,4970.202754999999,46604.87663,No,176930.0486,19.54350768,181.7458112,36.69935460000001,5064.751689,100.0,Below_30,2.0,579.2573574,12.0,Car,Services_or_Retail,,0.0,No,1647
7.0,277.08178080000005,44565.03599999999,Education,92.36059361,No,482.51136389999994,Yes,,By_16:00,0.7392621490000001,0.021681721,1.268910875,8.350381553,7.880832821,4.588267247,6446.0,63.07822261,442.5215914,5710.156822,53983.357339999995,No,232817.2163,21.03619717,77.36530478,70.35463559,8632.839845,100.0,Below_30,3.0,672.1496304,10.0,Car,Hightech,451.2581233,0.0,Yes,2038
9.0,84.52642391,10173.74609,Healthcare,28.17547464,No,361.0851714,Yes,Male,By_16:00,0.964086023,0.508317755,4.357994758,6.410674527,1.587912105,3.13783037,6002.0,59.95972254,379.9466872,4370.745088000001,47873.777219999996,No,130382.50099999999,19.4922212,183.73558830000002,17.852501500000002,832.0328457,80.0,30-45,1.0,624.5734557,,Motorcycle_or_truck,Industry_or_other,493.0258402,1.0,No,2892
